step,loss,learning_rate,grad_norm
10,0.448076057434082,2.2499999999999998e-05,1.5081801414489746
20,0.1723150372505188,4.75e-05,1.3608119487762451
30,0.15823795795440673,7.25e-05,0.702788233757019
40,0.13424806594848632,9.750000000000001e-05,0.7107182145118713
50,0.13360531330108644,0.0001225,1.547743320465088
60,0.12970893383026122,0.0001475,0.64771968126297
70,0.12420361042022705,0.0001725,1.2464884519577026
80,0.11879075765609741,0.0001975,0.656843364238739
90,0.12128738164901734,0.00022250000000000001,0.48603248596191406
100,0.1226772665977478,0.0002475,0.668760359287262
110,0.12393785715103149,0.0002499369263096706,0.6574902534484863
120,0.12304056882858276,0.00024971897551902104,0.30554983019828796
130,0.12355896234512329,0.00024934564041537513,0.3293412923812866
140,0.12308402061462402,0.0002488173861277827,0.2300170361995697
150,0.1264117479324341,0.0002481348707953059,0.2579721212387085
160,0.11521930694580078,0.0002472989447470594,0.32710596919059753
170,0.1181558609008789,0.00024631064944280657,0.242904394865036
180,0.11841765642166138,0.00024517121617543,0.23128508031368256
190,0.11735336780548096,0.0002438820645368942,0.20543746650218964
200,0.11822813749313354,0.0002424448006496104,0.18306995928287506
210,0.11414347887039185,0.00024086121516540848,0.45474687218666077
220,0.11241718530654907,0.00023913328103460736,0.1638181358575821
230,0.11213135719299316,0.0002372631510479648,0.2852039933204651
240,0.10931164026260376,0.00023525315515456822,0.22844289243221283
250,0.11760311126708985,0.00023310579755900815,0.22636841237545013
260,0.11954244375228881,0.0002308237536014512,0.2144775390625
270,0.11308643817901612,0.00022840986642449929,0.24093379080295563
280,0.10953593254089355,0.00022586714343098818,0.2832455635070801
290,0.11117379665374756,0.00022319875253713783,0.3757973313331604
300,0.11240239143371582,0.0002204080182257234,0.31395769119262695
310,0.11216616630554199,0.00021749841740418364,0.2229958027601242
320,0.11077039241790772,0.00021447357507282713,0.339668333530426
330,0.11183415651321411,0.00021133725980853346,0.24632734060287476
340,0.10566418170928955,0.00020809337906957555,0.2957991361618042
350,0.10637531280517579,0.00020474597432741326,0.32359999418258667
360,0.10610911846160889,0.00020129921603152323,0.4458217918872833
370,0.11197236776351929,0.0001977573984135382,0.3932477533817291
380,0.10512797832489014,0.00019412493413716904,0.3038908839225769
390,0.10905046463012695,0.00019040634880057523,0.6114828586578369
400,0.10898219347000122,0.00018660627529803323,0.66377192735672
410,0.09902004599571228,0.000182729448047927,0.43760600686073303
420,0.09721344709396362,0.00017878069709425235,0.5032076239585876
430,0.10318377017974853,0.00017476494208898345,0.5538327097892761
440,0.09323223829269409,0.00017068718616279917,1.4198695421218872
450,0.10070127248764038,0.0001665525096918052,0.5793014168739319
460,0.10152968168258666,0.00016236606396801814,0.37280234694480896
470,0.09863370060920715,0.0001581330647814971,0.6831379532814026
480,0.101277756690979,0.00015385878592211858,0.680985689163208
490,0.09379146099090577,0.0001495485526090913,0.36654558777809143
500,0.09340860247612,0.00014520773485639604,0.5018364191055298
510,0.10051851272583008,0.00014084174078241677,0.3997553884983063
520,0.10004364252090454,0.00013645600987209882,0.7061576843261719
530,0.10098836421966553,0.00013205600620002796,0.5334545373916626
540,0.09982725977897644,0.00012764721162287365,0.4938751459121704
550,0.09534293413162231,0.00012323511894967853,0.6428201198577881
560,0.09906315803527832,0.00011882522509850211,0.5741826891899109
570,0.09891402721405029,0.00011442302424794556,0.38393518328666687
580,0.10272033214569092,0.00011003400099208918,0.35281679034233093
590,0.0926272690296173,0.00010566362350737132,0.41863417625427246
600,0.09083914160728454,0.00010131733673992112,0.5235153436660767
610,0.089151269197464,9.700055562183405e-05,0.7065047025680542
620,0.08209841847419738,9.271865832484058e-05,0.3614025115966797
630,0.08749675750732422,8.847697955977399e-05,0.8724035620689392
640,0.08051760792732239,8.428080393018489e-05,0.5239263772964478
650,0.09255909323692321,8.01353593483834e-05,0.3929605782032013
660,0.08930308818817138,7.604581052211125e-05,0.5875835418701172
670,0.08497069478034973,7.201725251995925e-05,0.5801177620887756
680,0.08417000770568847,6.805470442354597e-05,0.48711955547332764
690,0.08486759662628174,6.416310307436746e-05,0.9122838377952576
700,0.08165099620819091,6.0347296923107185e-05,0.35550379753112793
710,0.08820430040359498,5.661203998907037e-05,0.5745985507965088
720,0.09363070130348206,5.296198593726778e-05,0.4771120846271515
730,0.09134709239006042,4.940168228052884e-05,0.9644653797149658
740,0.08073315024375916,4.5935564713866726e-05,0.4473154842853546
750,0.08552269339561462,4.256795158815488e-05,0.6981427073478699
760,0.09048606157302856,3.9303038529999334e-05,0.3877975046634674
770,0.07956022620201111,3.614489321451073e-05,0.46396559476852417
780,0.08592067956924439,3.3097450297487386e-05,0.5206971168518066
790,0.0850527822971344,3.0164506513324265e-05,0.4364206790924072
800,0.07560455799102783,2.7349715944754702e-05,0.40580105781555176
810,0.07686622738838196,2.465658547031824e-05,0.4735719859600067
820,0.07410245537757873,2.208847039522678e-05,0.5353803038597107
830,0.06739538311958312,1.9648570271072073e-05,0.6282500624656677
840,0.07300907969474793,1.7339924909582734e-05,0.6332107782363892
850,0.0691792130470276,1.516541059539754e-05,0.5513328909873962
860,0.06904499530792237,1.3127736502572874e-05,0.9283020496368408
870,0.07127342224121094,1.122944131928913e-05,0.8963659405708313
880,0.06926229000091552,9.472890084961453e-06,0.8332704901695251
890,0.07517886757850648,7.860271243695095e-06,0.6468689441680908
900,0.07289360761642456,6.393593917756624e-06,0.7472237348556519
910,0.07186728715896606,5.074685404457685e-06,0.646122395992279
920,0.07576805353164673,3.905188899570131e-06,0.847632110118866
930,0.07437098026275635,2.886561450108724e-06,0.8337464332580566
940,0.06931633353233338,2.0200721390319782e-06,0.696854829788208
950,0.06860400438308716,1.3068005041228236e-06,0.840993344783783
960,0.0723050594329834,7.476351930189307e-07,0.5423389077186584
970,0.07263649106025696,3.432728560684856e-07,0.5140294432640076
980,0.07616790533065795,9.421727839049876e-08,0.5843390226364136
990,0.08015919923782348,7.787522214031117e-10,1.3649308681488037
