step,loss,learning_rate,grad_norm
10,0.383359956741333,2.2499999999999998e-05,1.060964822769165
20,0.16071932315826415,4.75e-05,1.8223516941070557
30,0.14239141941070557,7.25e-05,4.671390533447266
40,0.13005800247192384,9.750000000000001e-05,1.8839961290359497
50,0.13601125478744508,0.0001225,1.4362231492996216
60,0.13348909616470336,0.0001475,0.8218894004821777
70,0.12766878604888915,0.0001725,2.344275712966919
80,0.11668193340301514,0.0001975,0.7727136015892029
90,0.11750973463058471,0.00022250000000000001,1.2424193620681763
100,0.12170805931091308,0.0002475,1.2713440656661987
110,0.11570627689361572,0.000249995327314294,1.2592084407806396
120,0.11247043609619141,0.0002499791752689997,0.8364085555076599
130,0.12557195425033568,0.0002499514876671153,0.9023095369338989
140,0.12391196489334107,0.0002499122670642018,0.8206404447555542
150,0.10890052318572999,0.00024986151708031415,2.231614112854004
160,0.11030244827270508,0.0002497992423996671,0.45330101251602173
170,0.11400142908096314,0.00024972544877020325,0.6113678216934204
180,0.11469547748565674,0.0002496401430030619,0.4478318691253662
190,0.10464422702789307,0.00024954333297195087,0.5268250703811646
200,0.10691277980804444,0.00024943502761241957,0.5114824771881104
210,0.09588426351547241,0.0002493152369210342,0.4495904743671417
220,0.10357149839401245,0.0002491839719544551,0.4078850746154785
230,0.10036764144897461,0.0002490412448284165,0.2647184133529663
240,0.10146702527999878,0.00024888706871660775,1.8408206701278687
250,0.09373512268066406,0.00024872145784945765,1.3663809299468994
260,0.09730830192565917,0.0002485444275128211,0.8385287523269653
270,0.09745748043060302,0.00024835599404656795,0.5680703520774841
280,0.09478055238723755,0.00024815617484307505,0.37373706698417664
290,0.09739707708358765,0.00024794498834562094,0.6360787749290466
300,0.09026293158531189,0.0002477224540466833,0.40581583976745605
310,0.09721130132675171,0.00024748859248614004,0.4531375765800476
320,0.09188529849052429,0.0002472434252493733,0.8895034790039062
330,0.10547579526901245,0.00024698697496527733,0.23233337700366974
340,0.09358105659484864,0.00024671926530416965,0.43966320157051086
350,0.09036878347396851,0.00024644032097560645,0.5007550716400146
360,0.08994407057762147,0.0002461501677261016,0.34061241149902344
370,0.09138654470443726,0.00024584883233675075,0.23085814714431763
380,0.08501158356666565,0.000245536342620759,0.9525387287139893
390,0.09148264527320862,0.00024521272742087383,0.33627259731292725
400,0.09378198981285095,0.00024487801660672307,0.6248165369033813
410,0.09008881449699402,0.000244532241072058,0.46373432874679565
420,0.10064904689788819,0.0002441754327319014,0.2606516182422638
430,0.09522280097007751,0.00024380762451960237,0.5814842581748962
440,0.10082454681396484,0.00024342885038379625,0.2738993763923645
450,0.09043998122215272,0.00024303914528527127,0.23779086768627167
460,0.09450435638427734,0.00024263854519374165,0.21826836466789246
470,0.09375499486923218,0.00024222708708452757,0.318414568901062
480,0.09269448518753051,0.00024180480893514245,0.29970651865005493
490,0.08562607169151307,0.0002413717497217876,0.18552319705486298
500,0.09473706483840942,0.00024092794941575458,0.23930157721042633
510,0.08980055451393128,0.00024047344897973607,0.2757687568664551
520,0.08951600193977356,0.00024000829036404487,0.322123646736145
530,0.08978447914123536,0.00023953251650274206,0.24884502589702606
540,0.08501678705215454,0.00023904617130967394,0.3147919774055481
550,0.08581780791282653,0.000238549299674419,0.287832111120224
560,0.08192248940467835,0.00023804194745814455,0.3795210123062134
570,0.08951871991157531,0.00023752416148937374,0.3103596270084381
580,0.0849567711353302,0.0002369959895596633,0.4954158663749695
590,0.0823643684387207,0.00023645748041919236,0.32285505533218384
600,0.08918150663375854,0.00023590868377226288,0.40712544322013855
610,0.0816426396369934,0.0002353496502727119,0.30021825432777405
620,0.08464219570159912,0.00023478043151923622,0.6680782437324524
630,0.09223112463951111,0.0002342010800506298,0.3724512755870819
640,0.08057932853698731,0.00023361164934093453,0.34247416257858276
650,0.08817834854125976,0.0002330121937945045,0.2536226212978363
660,0.08716884851455689,0.0002324027687409846,0.509381115436554
670,0.08489201068878174,0.0002317834304302034,0.6834701299667358
680,0.08584339618682861,0.00023115423602698156,0.6105020046234131
690,0.0810191810131073,0.00023051524360585525,0.4247113764286041
700,0.08003802299499511,0.00022986651214571617,0.557243287563324
710,0.08823800683021546,0.00022920810152436756,0.4755551815032959
720,0.08056039214134217,0.00022854007251299767,0.2658025324344635
730,0.07042893171310424,0.00022786248677057042,0.35350877046585083
