step,loss,learning_rate,grad_norm
400,0.07892155647277832,0.0002136194446350967,0.6672900915145874
410,0.07630283832550049,0.00021128140502930465,0.9052942991256714
420,0.07467198967933655,0.00020888423245835788,0.5357673764228821
430,0.08026882410049438,0.00020642956982459503,0.7454996109008789
440,0.07622939944267274,0.00020391909943117222,0.6061146259307861
450,0.07375130653381348,0.00020135454182909624,0.5000953674316406
460,0.07308859825134277,0.00019873765463804504,0.733039379119873
470,0.07402880787849427,0.000196070231341783,0.4526052474975586
480,0.07925846576690673,0.00019335410005899656,0.7466089129447937
490,0.07472613453865051,0.00019059112229039316,0.5180470943450928
500,0.07495771646499634,0.00018778319164292157,0.35642603039741516
510,0.07113494277000428,0.00018493223253198833,0.8805562853813171
520,0.07034704089164734,0.0001820401988625595,0.7707199454307556
530,0.07308418750762939,0.00017910907269005178,0.5345742106437683
540,0.06771060824394226,0.00017614086286193073,1.5125010013580322
550,0.07148659825325013,0.00017313760364094728,0.5468507409095764
560,0.07072938084602357,0.00017010135331095523,3.112704277038574
570,0.07399882078170776,0.00016703419276626675,0.5246716141700745
580,0.07359733581542968,0.00016393822408551103,0.5190269947052002
590,0.06730878949165345,0.0001608155690909748,0.37741968035697937
600,0.07062160968780518,0.0001576683678944112,0.48227742314338684
610,0.07044540643692017,0.00015449877743031415,0.40595635771751404
620,0.06474859714508056,0.0001513089699776632,0.5559844970703125
630,0.06773756146430969,0.00014810113167115194,0.5187200903892517
640,0.07254455089569092,0.00014487746100292053,0.4940439760684967
650,0.06957618594169616,0.00014164016731581906,0.5185565948486328
660,0.06479378938674926,0.0001383914692892342,0.6180495023727417
670,0.0674242615699768,0.00013513359341851735,0.4380039572715759
680,0.06883211731910706,0.00013186877248905573,0.5565113425254822
690,0.06672428250312805,0.00012859924404603294,0.34330952167510986
700,0.0667792797088623,0.00012532724886092728,0.3802041709423065
710,0.06858099699020385,0.00012205502939579875,0.4576096534729004
720,0.06831434965133668,0.00011878482826641778,0.3146893382072449
730,0.058768588304519656,0.00011551888670528826,0.5056492686271667
740,0.06569172143936157,0.00011225944302561878,0.6139135956764221
750,0.06288758516311646,0.00010900873108729445,0.34976595640182495
760,0.0656768798828125,0.00010576897876590123,0.3766815960407257
770,0.06533929109573364,0.00010254240642585092,1.201331377029419
780,0.06246947050094605,9.933122539865455e-05,0.5920371413230896
790,0.056556493043899536,9.613763646738593e-05,0.2985745072364807
800,0.054266297817230226,9.296382835837541e-05,1.0676735639572144
810,0.05656816959381104,8.981197624116558e-05,0.27020955085754395
820,0.05574986934661865,8.668424023775906e-05,1.2968432903289795
830,0.053701472282409665,8.358276394217861e-05,0.5705873966217041
840,0.06211950182914734,8.050967295135515e-05,0.3693898916244507
850,0.05180569887161255,7.746707340834941e-05,0.45929625630378723
860,0.053616774082183835,7.44570505589069e-05,0.6645032167434692
870,0.05370750427246094,7.148166732233464e-05,0.4054717421531677
880,0.061754310131073,6.854296287767929e-05,0.40235820412635803
890,0.062124627828598025,6.56429512661757e-05,0.4847416877746582
900,0.058279001712799074,6.278362001092349e-05,0.3859303891658783
910,0.05653040409088135,5.9966928754738245e-05,0.5956187844276428
920,0.05525326728820801,5.719480791711018e-05,0.4497625529766083
930,0.05574533939361572,5.446915737119075e-05,0.4280886650085449
940,0.0582378089427948,5.1791845141714925e-05,0.34732913970947266
950,0.05750420093536377,4.916470612475006e-05,0.3777015507221222
960,0.0588250994682312,4.6589540830149806e-05,0.42255258560180664
970,0.05556887984275818,4.406811414757478e-05,0.5993766188621521
980,0.05223198533058167,4.160215413692502e-05,0.6606477499008179
990,0.05182182192802429,3.919335084401454e-05,0.7030371427536011
1000,0.05193840265274048,3.684335514229782e-05,0.7289441227912903
1010,0.057875633239746094,3.455377760144385e-05,0.3886640667915344
1020,0.04933945536613464,3.232618738353224e-05,0.4509946405887604
1030,0.05596350431442261,3.0162111167627723e-05,0.3850518763065338
1040,0.051273787021636964,2.8063032103470705e-05,0.5515794157981873
1050,0.047381678223609926,2.6030388795000345e-05,0.4040464460849762
1060,0.046632951498031615,2.4065574314407508e-05,0.47080323100090027
1070,0.04544622004032135,2.216993524739254e-05,0.43965521454811096
1080,0.041711315512657166,2.034477077028264e-05,0.766983151435852
1090,0.045794236660003665,1.8591331759641435e-05,0.6424217224121094
1100,0.04768830835819245,1.6910819934980628e-05,0.47682204842567444
1110,0.04787582755088806,1.530438703516135e-05,0.29636019468307495
1120,0.042987555265426636,1.3773134029050047e-05,0.6769701838493347
1130,0.048319509625434874,1.2318110360969276e-05,0.6724022030830383
1140,0.03958311080932617,1.0940313231461163e-05,0.9360718131065369
1150,0.0502915620803833,9.640686913855723e-06,0.5402190089225769
1160,0.04480487406253815,8.420122107113252e-06,1.6486495733261108
1170,0.04924472570419312,7.27945532538371e-06,0.5741370916366577
1180,0.04594309329986572,6.219468324701758e-06,1.6513296365737915
1190,0.04425010085105896,5.240887567210112e-06,0.4538683593273163
1200,0.045058262348175046,4.34438372327875e-06,0.5912489891052246
1210,0.04429141581058502,3.530571211860928e-06,0.6157069206237793
1220,0.04355555474758148,2.800007779401176e-06,0.530803918838501
1230,0.04377674460411072,2.153194117583579e-06,0.4284628629684448
1240,0.049480953812599184,1.5905735201829364e-06,0.664108157157898
1250,0.041687899827957155,1.1125315792531593e-06,0.6274601221084595
1260,0.044310548901557924,7.193959208618289e-07,0.586777925491333
1270,0.04237633645534515,4.1143598055164155e-07,0.4656551778316498
1280,0.04292175769805908,1.8886281868275844e-07,0.9494805335998535
1290,0.04342446625232697,5.1828975782541866e-08,0.7030330300331116
1300,0.046128907799720766,4.283680019034897e-10,0.8276411890983582
