step,loss,learning_rate,grad_norm
10,0.4416539192199707,2.2499999999999998e-05,1.4242398738861084
20,0.17148584127426147,4.75e-05,1.1947482824325562
30,0.15033562183380128,7.25e-05,1.4670639038085938
40,0.1396448254585266,9.750000000000001e-05,0.8015414476394653
50,0.13055890798568726,0.0001225,0.7027464509010315
60,0.12827194929122926,0.0001475,1.133844256401062
70,0.1319786787033081,0.0001725,0.5336270332336426
80,0.13130735158920287,0.0001975,0.556354284286499
90,0.11887773275375366,0.00022250000000000001,0.928497850894928
100,0.1123586654663086,0.0002475,0.9444264769554138
110,0.11349384784698487,0.0002499583310638139,0.7389932870864868
120,0.11175506114959717,0.0002498143259627462,1.4602468013763428
130,0.12012593746185303,0.0002495675887648832,0.5888012647628784
140,0.11068332195281982,0.00024921832255452226,0.73417067527771
150,0.10259348154067993,0.0002487668148054758,0.3849349915981293
160,0.1156503677368164,0.00024821343714445746,0.8075245022773743
170,0.1104353427886963,0.00024755864504520404,0.7377443313598633
180,0.10767967700958252,0.000246802977453584,0.7304050326347351
190,0.10350340604782104,0.00024594705634400275,0.8243066668510437
200,0.10698919296264649,0.0002449915862074681,0.2998902201652527
210,0.10569275617599487,0.00024393735347173808,0.47503799200057983
220,0.10697581768035888,0.00024278522585402878,1.3247449398040771
230,0.0943176805973053,0.0002415361516468142,0.30451086163520813
240,0.09985644817352295,0.00024019115893730592,0.44074714183807373
250,0.10037219524383545,0.00023875135476125614,0.5240795016288757
260,0.10026413202285767,0.00023721792419177922,0.5206884741783142
270,0.0895113229751587,0.00023559212936394237,0.5324170589447021
280,0.0985514223575592,0.00023387530843592844,0.51252681016922
290,0.0935822606086731,0.00023206887448762545,3.493358612060547
300,0.09922276735305786,0.00023017431435754977,0.7689151763916016
310,0.10638093948364258,0.00022819318741905986,1.3302123546600342
320,0.10007822513580322,0.00022612712429686844,0.6722003221511841
330,0.09275853037834167,0.0002239778255249087,0.5919960141181946
340,0.10039457082748413,0.0002217470601466601,0.8698638081550598
350,0.09251091480255128,0.00021943666425908504,0.641981303691864
360,0.10320514440536499,0.0002170485395013754,0.4645177721977234
370,0.09971685409545898,0.0002145846514897525,0.5993151664733887
380,0.09362067580223084,0.00021204702819960903,0.9936443567276001
390,0.08735016584396363,0.00020943775829632423,0.4131242036819458
400,0.0954207420349121,0.00020675898941612653,0.5181273818016052
410,0.09091268181800842,0.0002040129263984186,0.5591295957565308
420,0.09270572066307067,0.00020120182947101932,0.4575292766094208
430,0.08301074504852295,0.00019832801238981704,0.7035592794418335
440,0.09964167475700378,0.00019539384053436482,0.2788708806037903
450,0.08949815034866333,0.0001924017289609853,1.2456263303756714
460,0.09537091851234436,0.00018935414041498753,0.37845084071159363
470,0.08240444660186767,0.0001862535833036324,1.2935713529586792
480,0.09750670194625854,0.00018310260963151414,0.4084731638431549
490,0.08113419413566589,0.0001799038129000581,1.0302151441574097
500,0.08195884227752685,0.00017665982597286304,0.4510439932346344
510,0.08027892708778381,0.00017337331890864574,1.344574213027954
520,0.07795720696449279,0.00017004699676357053,1.5200015306472778
530,0.082820463180542,0.00016668359736477336,0.38782769441604614
540,0.08315795063972473,0.00016328588905691285,0.40823930501937866
550,0.08718628287315369,0.00015985666842360295,0.6830178499221802
560,0.08508753180503845,0.00015639875798560243,0.650137722492218
570,0.08153815865516663,0.00015291500387765657,0.6516510248184204
580,0.0855738639831543,0.00014940827350590222,0.45552679896354675
590,0.08574281334877014,0.00014588145318776492,0.6798051595687866
600,0.08413022756576538,0.0001423374457762906,0.48837995529174805
610,0.08022518157958984,0.0001387791682708673,1.87288498878479
620,0.08497769236564637,0.00013520954941630283,0.9639526605606079
630,0.08057144284248352,0.00013163152729223556,1.30284583568573
640,0.08249459862709045,0.0001280480468948617,0.5439228415489197
650,0.08266004920005798,0.00012446205771296948,0.6398617625236511
660,0.07957832217216491,0.00012087651130027603,0.6127800941467285
670,0.08409313559532165,0.00011729435884606428,0.7525080442428589
680,0.07976979613304139,0.00011371854874611987,0.4873064160346985
690,0.08290764093399047,0.00011015202417596753,0.8190883994102478
700,0.0813032865524292,0.00010659772066840399,0.5510538220405579
710,0.07882525324821472,0.00010305856369732149,0.3399076461791992
720,0.08176605701446533,9.953746626981049e-05,0.5141744613647461
730,0.07373684644699097,9.603732652852381e-05,0.5600119233131409
740,0.0722133219242096,9.256102536627504e-05,0.921356737613678
750,0.07412023544311523,8.911142405483508e-05,0.6544837355613708
760,0.07233744859695435,8.569136188987861e-05,0.7577272057533264
770,0.07846074104309082,8.230365385401806e-05,0.6872469186782837
780,0.06865535974502564,7.895108829984976e-05,0.8493009805679321
790,0.07176387310028076,7.563642465491835e-05,0.8835806250572205
800,0.07162065505981445,7.236239115048879e-05,1.731149673461914
810,0.0735862672328949,6.913168257599575e-05,4.928831577301025
820,0.07074435353279114,6.59469580610177e-05,0.5793997645378113
830,0.06820782423019409,6.281083888660241e-05,0.5951070189476013
840,0.07499311566352844,5.9725906327744674e-05,0.4957695007324219
850,0.07483547329902648,5.669469952879179e-05,1.4536399841308594
860,0.06725733280181885,5.37197134135266e-05,0.5539969801902771
870,0.07102398872375489,5.0803396631647015e-05,0.5527722835540771
880,0.07110916376113892,4.794814954333283e-05,1.044487714767456
890,0.06582561135292053,4.5156322243559106e-05,0.7147887349128723
900,0.06985145807266235,4.2430212627781225e-05,0.8758295774459839
910,0.07386621236801147,3.977206450058456e-05,1.0967148542404175
920,0.06891422271728516,3.718406572885537e-05,0.5597401261329651
930,0.06967655420303345,3.466834644099261e-05,0.750386118888855
940,0.06739041805267335,3.222697727364303e-05,0.5745570659637451
950,0.0786513090133667,2.9861967667403164e-05,0.537850558757782
960,0.06178314685821533,2.7575264212890098e-05,0.5500850677490234
970,0.05968595743179321,2.536874904854275e-05,0.5733069181442261
980,0.06368975043296814,2.3244238311472765e-05,1.6252872943878174
990,0.061086457967758176,2.120348064263945e-05,0.4519937336444855
1000,0.05895620584487915,1.9248155747579445e-05,1.1220717430114746
1010,0.05776489973068237,1.737987301387571e-05,0.572890043258667
1020,0.06710554361343384,1.560017018650392e-05,0.8815590143203735
1030,0.06759194731712341,1.3910512102146278e-05,0.9609558582305908
1040,0.06245003938674927,1.2312289483514496e-05,0.6956543922424316
1050,0.06169666647911072,1.0806817794674877e-05,0.6786385178565979
1060,0.05659217834472656,9.395336158316822e-06,0.5522557497024536
1070,0.064811372756958,8.079006335856468e-06,0.8797603249549866
1080,0.05946124792098999,6.85891177121499e-06,0.5327107310295105
1090,0.062538743019104,5.736056699058134e-06,0.8841360807418823
1100,0.06130533814430237,4.711365318231422e-06,0.69495689868927
1110,0.06605104207992554,3.7856810310711448e-06,0.79142165184021
1120,0.056843405961990355,2.959765749217344e-06,1.7974213361740112
1130,0.05867499113082886,2.2342992664999286e-06,0.6151182055473328
1140,0.059727221727371216,1.609878699414577e-06,0.8165215849876404
1150,0.05856629014015198,1.0870179956483233e-06,0.7694019079208374
1160,0.059471923112869265,6.66147511059867e-07,0.44262105226516724
1170,0.058344441652297976,3.476136554625836e-07,0.6024950742721558
1180,0.05846710801124573,1.316786075016979e-07,1.059536337852478
1190,0.0588675856590271,1.852009886046946e-08,0.7538500428199768
