step,loss,learning_rate,grad_norm
10,0.4109322547912598,2.2499999999999998e-05,1.838150978088379
20,0.1633705735206604,4.75e-05,1.8337944746017456
30,0.14991333484649658,7.25e-05,1.6955839395523071
40,0.15284591913223267,9.750000000000001e-05,0.6656507253646851
50,0.1390405297279358,0.0001225,1.3776267766952515
60,0.14287726879119872,0.0001475,0.8784276247024536
70,0.14090813398361207,0.0001725,0.9482604265213013
80,0.12674039602279663,0.0001975,1.3928406238555908
90,0.13686006069183348,0.00022250000000000001,0.8656418323516846
100,0.12482225894927979,0.0002475,0.8823506236076355
110,0.12466962337493896,0.00024999277647630474,1.33722722530365
120,0.12787870168685914,0.00024996780734278185,0.7835341691970825
130,0.12648772001266478,0.00024992500698203807,0.6151198744773865
140,0.11833424568176269,0.0002498643815011098,0.5283631682395935
150,0.1330056071281433,0.0002497859395504388,0.6677775979042053
160,0.12723039388656615,0.00024968969232263747,0.718601405620575
170,0.11863304376602173,0.0002495756535508923,0.5596899390220642
180,0.1234886884689331,0.00024944383950700386,0.4312712252140045
190,0.12121672630310058,0.00024929426899906543,0.4760163426399231
200,0.12600544691085816,0.00024912696336877897,1.4469668865203857
210,0.11828677654266358,0.0002489419464884104,0.3868616223335266
220,0.11806200742721558,0.00024873924475738286,0.59034663438797
230,0.11767082214355469,0.0002485188870985101,0.5212126970291138
240,0.11422094106674194,0.0002482809049538697,0.8152806162834167
250,0.10869935750961304,0.00024802533228031646,0.9122203588485718
260,0.10878818035125733,0.00024775220554463747,0.43904823064804077
270,0.10976581573486328,0.0002474615637183485,0.2630484700202942
280,0.10546960830688476,0.0002471534482721336,0.48461687564849854
290,0.10371090173721313,0.0002468279031699275,0.543236494064331
300,0.10142207145690918,0.0002464849748626427,0.7511098384857178
310,0.10445313453674317,0.0002461247122815416,0.5483829975128174
320,0.10451434850692749,0.00024574716683125453,0.8563731908798218
330,0.10503621101379394,0.0002453523923824451,0.4223015308380127
340,0.09672598838806153,0.0002449404452641236,1.0936938524246216
350,0.10117623805999756,0.0002445113842556094,0.6131619215011597
360,0.10326436758041382,0.00024406527057814427,0.48178374767303467
370,0.11267457008361817,0.00024360216788615652,0.5060778260231018
380,0.11071125268936158,0.00024312214225817878,0.6064246892929077
390,0.10226956605911255,0.00024262526218741924,0.3606981337070465
400,0.10345373153686524,0.00024211159857198862,1.1577450037002563
410,0.10259674787521363,0.00024158122470478399,0.5056787133216858
420,0.09313675165176391,0.0002410342162630309,0.6628169417381287
430,0.10717668533325195,0.00024047065129748516,0.447800874710083
440,0.10315406322479248,0.0002398906102212961,0.3819284439086914
450,0.09473059773445129,0.0002392941757985327,0.41026562452316284
460,0.10071748495101929,0.00023868143313237423,0.5353727340698242
470,0.10285454988479614,0.00023805246965296725,0.2527380585670471
480,0.10056109428405761,0.00023740737510495044,1.669621467590332
490,0.09675156474113464,0.00023674624153464924,0.38893648982048035
500,0.09074287414550782,0.0002360691632769421,0.37840184569358826
510,0.09773743748664857,0.00023537623694180011,0.5405805110931396
520,0.09535115957260132,0.00023466756140050216,0.47474098205566406
530,0.10034669637680053,0.00023394323777152729,0.2725989818572998
540,0.09897307753562927,0.00023320336940612634,0.7593544125556946
550,0.08862853646278382,0.00023244806187357525,0.31268295645713806
560,0.09749013185501099,0.00023167742294611177,0.31989461183547974
570,0.08851411938667297,0.00023089156258355753,0.3138359487056732
580,0.08766396045684814,0.00023009059291762872,0.5882312059402466
590,0.09314218759536744,0.00022927462823593586,0.6805554628372192
600,0.0930300772190094,0.00022844378496567703,0.4970591068267822
610,0.0934599757194519,0.00022759818165702482,0.25409650802612305
620,0.09693381786346436,0.00022673793896621107,0.3543590009212494
630,0.0957323431968689,0.00022586317963831077,0.31779298186302185
640,0.08802261352539062,0.00022497402848972806,0.3444620668888092
650,0.09378292560577392,0.00022407061239038646,0.7026204466819763
660,0.09274611473083497,0.00022315306024562638,0.43545952439308167
670,0.08985694646835327,0.00022222150297781192,0.42787104845046997
680,0.08962097764015198,0.00022127607350765015,0.31123343110084534
690,0.08417094945907592,0.00022031690673522507,0.5792897343635559
700,0.0886627733707428,0.0002193441395207491,0.26530542969703674
710,0.08689193725585938,0.00021835791066503508,0.2179298996925354
720,0.08317870497703553,0.0002173583608896912,0.39052703976631165
730,0.08335617184638977,0.00021634563281704177,0.3580576479434967
740,0.09135916233062744,0.00021531987094977734,0.24155914783477783
750,0.08387085199356079,0.00021428122165033565,0.3297339379787445
760,0.08684443831443786,0.00021322983312001796,0.38259458541870117
770,0.08479814529418946,0.0002121658553778426,0.3063163459300995
780,0.08865941762924194,0.00021108944023913928,0.382539838552475
790,0.08327699899673462,0.0002100007412938872,0.430521696805954
800,0.09053663611412048,0.00020889991388479962,0.4293823838233948
810,0.07524387240409851,0.00020778711508515868,0.33278515934944153
820,0.08185129165649414,0.0002066625036764032,0.16497471928596497
830,0.08387249112129211,0.00020552624012547244,0.3597385883331299
840,0.07865625619888306,0.00020437848656191005,0.4798269271850586
850,0.0804156243801117,0.0002032194067547299,0.4724459946155548
860,0.07365317344665527,0.00020204916608904878,0.4868229627609253
870,0.07718176245689393,0.00020086793154248803,0.43412911891937256
880,0.0804030179977417,0.00019967587166134807,0.44288939237594604
890,0.07657907605171203,0.00019847315653655914,0.47069260478019714
